t_s,q_joint_deg,qd_joint_deg_s,qdd_joint_deg_s2,tau_joint_ff_Nm,tau_dead_Nm,tau_joint_total_Nm,tau_motor_cmd_Nm,tau_motor_actual_Nm,motor_pos_counts,motor_pos_deg_est,motor_vel_native
0.458000,47.672894,572.751750,-470.512641,0.450126,0.160200,13.266126,0.165827,0.164472,1229,1.350220,87
0.460000,48.794827,548.903750,-481.585675,0.457108,0.160200,13.273108,0.165914,0.165540,1317,1.446899,64
0.462000,49.868509,524.512750,-492.182489,0.463566,0.160200,13.279566,0.165995,0.164472,1398,1.535889,62
0.464000,50.892878,499.603000,-502.292607,0.469520,0.160200,13.285520,0.166069,0.167676,1480,1.625977,65
0.466000,51.866921,474.199250,-511.906029,0.474991,0.160200,13.290991,0.166137,0.166608,1576,1.731445,76
0.468000,52.789675,448.326750,-521.013250,0.480000,0.160200,13.296000,0.166200,0.165540,1662,1.825928,87
0.470000,53.660228,422.011000,-529.605264,0.484569,0.160200,13.300569,0.166257,0.166608,1756,1.929199,80
0.472000,54.477719,395.277750,-537.673575,0.488719,0.160200,13.304719,0.166309,0.166608,1845,2.026978,65
0.474000,55.241339,368.153750,-545.210204,0.492471,0.160200,13.308471,0.166356,0.166608,1926,2.115967,65
0.476000,55.950334,340.665500,-552.207699,0.495847,0.160200,13.311847,0.166398,0.164472,2006,2.203857,66
0.478000,56.604001,312.840500,-558.659140,0.498866,0.160200,13.314866,0.166436,0.164472,2087,2.292847,68
0.480000,57.201696,284.706250,-564.558147,0.501548,0.160200,13.317548,0.166469,0.168744,2170,2.384033,76
0.482000,57.742826,256.290250,-569.898888,0.503911,0.160200,13.319911,0.166499,0.168744,2259,2.481812,76
0.484000,58.226857,227.620750,-574.676082,0.505971,0.160200,13.321971,0.166525,0.167676,2346,2.577393,89
0.486000,58.653309,198.726500,-578.885003,0.507745,0.160200,13.323745,0.166547,0.167676,2448,2.689453,77
0.488000,59.021763,169.635750,-582.521491,0.509245,0.160200,13.325245,0.166566,0.168744,2551,2.802612,77
0.490000,59.331852,140.376750,-585.581948,0.510486,0.160200,13.326486,0.166581,0.165540,2651,2.912476,81
0.492000,59.583270,110.979500,-588.063350,0.511476,0.160200,13.327476,0.166593,0.165540,2750,3.021240,76
0.494000,59.775770,81.472250,-589.963242,0.512225,0.160200,13.328225,0.166603,0.166608,2841,3.121216,84
0.496000,59.909159,51.884250,-591.279745,0.512739,0.160200,13.328739,0.166609,0.164472,2932,3.221191,68
0.498000,59.983307,22.245500,-592.011558,0.513023,0.160200,13.329023,0.166613,0.167676,3026,3.324463,66
0.500000,59.998141,-7.415500,-592.157957,0.513080,-0.160200,-12.302920,-0.153786,-0.153792,3115,3.422241,12
0.502000,59.953645,-37.069500,-591.718797,0.512910,-0.160200,-12.303090,-0.153789,-0.154860,3093,3.398071,-67
0.504000,59.849863,-66.686750,-590.694512,0.512511,-0.160200,-12.303489,-0.153794,-0.151656,3006,3.302490,-83
0.506000,59.686898,-96.237750,-589.086116,0.511880,-0.160200,-12.304120,-0.153801,-0.156996,2898,3.183838,-84
0.508000,59.464912,-125.693750,-586.895198,0.511012,-0.160200,-12.304988,-0.153812,-0.156996,2790,3.065186,-73
0.510000,59.184123,-155.025500,-584.123926,0.509897,-0.160200,-12.306103,-0.153826,-0.156996,2686,2.950928,-68
0.512000,58.844810,-184.203750,-580.775039,0.508528,-0.160200,-12.307472,-0.153843,-0.152724,2598,2.854248,-71
0.514000,58.447308,-213.200000,-576.851850,0.506893,-0.160200,-12.309107,-0.153864,-0.150588,2498,2.744385,-70
0.516000,57.992010,-241.985500,-572.358237,0.504978,-0.160200,-12.311022,-0.153888,-0.156996,2402,2.638916,-59
0.518000,57.479366,-270.531750,-567.298644,0.502768,-0.160200,-12.313232,-0.153915,-0.155928,2308,2.535645,-67
0.520000,56.909883,-298.810250,-561.678075,0.500248,-0.160200,-12.315752,-0.153947,-0.154860,2220,2.438965,-64
0.522000,56.284125,-326.793250,-555.502087,0.497400,-0.160200,-12.318600,-0.153982,-0.156996,2129,2.338989,-55
0.524000,55.602710,-354.453500,-548.776788,0.494205,-0.160200,-12.321795,-0.154022,-0.153792,2047,2.248901,-64
0.526000,54.866311,-381.763000,-541.508828,0.490644,-0.160200,-12.325356,-0.154067,-0.153792,1964,2.157715,-59
0.528000,54.075658,-408.694750,-533.705393,0.486695,-0.160200,-12.329305,-0.154116,-0.155928,1896,2.083008,-59
0.530000,53.231532,-435.222750,-525.374201,0.482338,-0.160200,-12.333662,-0.154171,-0.152724,1821,2.000610,-59
0.532000,52.334767,-461.320250,-516.523489,0.477552,-0.160200,-12.338448,-0.154231,-0.156996,1734,1.905029,-76
0.534000,51.386251,-486.961250,-507.162010,0.472315,-0.160200,-12.343685,-0.154296,-0.153792,1659,1.822632,-55
0.536000,50.386922,-512.121000,-497.299021,0.466605,-0.160200,-12.349395,-0.154367,-0.156996,1587,1.743530,-68
0.538000,49.337767,-536.774500,-486.944275,0.460401,-0.160200,-12.355599,-0.154445,-0.155928,1516,1.665527,-59
0.540000,48.239824,-560.897000,-476.108012,0.453684,-0.160200,-12.362316,-0.154529,-0.154860,1448,1.590820,-59
0.542000,47.094179,-584.465000,-464.800946,0.446432,-0.160200,-12.369568,-0.154620,-0.154860,1377,1.512817,-68
0.544000,45.901964,-607.455000,-453.034259,0.438628,-0.160200,-12.377372,-0.154717,-0.155928,1295,1.422729,-56
0.546000,44.664359,-629.844250,-440.819586,0.430254,-0.160200,-12.385746,-0.154822,-0.158064,1215,1.334839,-73
0.548000,43.382587,-651.610500,-428.169007,0.421295,-0.160200,-12.394705,-0.154934,-0.153792,1146,1.259033,-69
0.550000,42.057917,-672.732500,-415.095030,0.411737,-0.160200,-12.404263,-0.155053,-0.153792,1066,1.171143,-67
0.552000,40.691657,-693.189500,-401.610584,0.401568,-0.160200,-12.414432,-0.155180,-0.152724,987,1.084351,-56
0.554000,39.285159,-712.961000,-387.729003,0.390778,-0.160200,-12.425222,-0.155315,-0.155928,918,1.008545,-72
0.556000,37.839813,-732.027250,-373.464013,0.379361,-0.160200,-12.436639,-0.155458,-0.155928,834,0.916260,-65
0.558000,36.357050,-750.369750,-358.829722,0.367312,-0.160200,-12.448688,-0.155609,-0.160200,759,0.833862,-70
0.560000,34.838334,-767.970500,-343.840600,0.354630,-0.160200,-12.461370,-0.155767,-0.159132,684,0.751465,-61
0.562000,33.285168,-784.811250,-328.511469,0.341317,-0.160200,-12.474683,-0.155934,-0.155928,602,0.661377,-74
0.564000,31.699089,-800.876250,-312.857488,0.327376,-0.160200,-12.488624,-0.156108,-0.155928,524,0.575684,-61
0.566000,30.081663,-816.149500,-296.894136,0.312816,-0.160200,-12.503184,-0.156290,-0.153792,443,0.486694,-65
0.568000,28.434491,-830.615500,-280.637198,0.297649,-0.160200,-12.518351,-0.156479,-0.159132,359,0.394409,-75
0.570000,26.759201,-844.260000,-264.102750,0.281888,-0.160200,-12.534112,-0.156676,-0.154860,263,0.288940,-72
0.572000,25.057451,-857.069750,-247.307143,0.265551,-0.160200,-12.550449,-0.156881,-0.159132,183,0.201050,-74
0.574000,23.330922,-869.032250,-230.266985,0.248660,-0.160200,-12.567340,-0.157092,-0.158064,108,0.118652,-57
0.576000,21.581322,-880.135250,-212.999126,0.231239,-0.160200,-12.584761,-0.157310,-0.163404,27,0.029663,-69
0.578000,19.810381,-890.367750,-195.520641,0.213317,-0.160200,-12.602683,-0.157534,-0.158064,-68,-0.074707,-66
0.580000,18.019851,-899.719750,-177.848815,0.194923,-0.160200,-12.621077,-0.157763,-0.154860,-143,-0.157104,-62
0.582000,16.211502,-908.182250,-160.001122,0.176093,-0.160200,-12.639907,-0.157999,-0.154860,-222,-0.243896,-77
0.584000,14.387122,-915.746750,-141.995211,0.156862,-0.160200,-12.659138,-0.158239,-0.155928,-296,-0.325195,-71
0.586000,12.548515,-922.405750,-123.848887,0.137269,-0.160200,-12.678731,-0.158484,-0.155928,-373,-0.409790,-60
0.588000,10.697499,-928.152250,-105.580095,0.117358,-0.160200,-12.698642,-0.158733,-0.159132,-451,-0.495483,-68
0.590000,8.835906,-932.981250,-87.206899,0.097170,-0.160200,-12.718830,-0.158985,-0.158064,-542,-0.595459,-76
0.592000,6.965574,-936.887750,-68.747467,0.076753,-0.160200,-12.739247,-0.159241,-0.158064,-622,-0.683350,-75
0.594000,5.088355,-939.867500,-50.220055,0.056152,-0.160200,-12.759848,-0.159498,-0.162336,-705,-0.774536,-61
0.596000,3.206104,-941.918000,-31.642982,0.035418,-0.160200,-12.780582,-0.159757,-0.159132,-792,-0.870117,-70
0.598000,1.320683,-943.037000,-13.034619,0.014598,-0.160200,-12.801402,-0.160018,-0.130296,-871,-0.956909,-70
0.600000,-0.566044,-943.223750,5.586634,-0.006257,-0.160200,-12.822257,-0.160278,-0.167676,-949,-1.042603,-64
0.602000,-2.452212,-942.477500,24.202362,-0.027097,-0.160200,-12.843097,-0.160539,-0.159132,-1029,-1.130493,-63
0.604000,-4.335954,-940.799250,42.794157,-0.047872,-0.160200,-12.863872,-0.160798,-0.162336,-1124,-1.234863,-69
0.606000,-6.215409,-938.191000,61.343636,-0.068532,-0.160200,-12.884532,-0.161057,-0.159132,-1210,-1.329346,-78
0.608000,-8.088718,-934.654750,79.832454,-0.089028,-0.160200,-12.905028,-0.161313,-0.160200,-1303,-1.431519,-83
0.610000,-9.954028,-930.194250,98.242329,-0.109313,-0.160200,-12.925313,-0.161566,-0.158064,-1390,-1.527100,-63
0.612000,-11.809495,-924.814250,116.555057,-0.129341,-0.160200,-12.945341,-0.161817,-0.163404,-1490,-1.636963,-63
0.614000,-13.653285,-918.519500,134.752529,-0.149066,-0.160200,-12.965066,-0.162063,-0.163404,-1588,-1.744629,-63
0.616000,-15.483573,-911.316250,152.816750,-0.168446,-0.160200,-12.984446,-0.162306,-0.159132,-1670,-1.834717,-66
0.618000,-17.298550,-903.212000,170.729857,-0.187442,-0.160200,-13.003442,-0.162543,-0.163404,-1751,-1.923706,-75
0.620000,-19.096421,-894.214750,188.474137,-0.206014,-0.160200,-13.022014,-0.162775,-0.164472,-1836,-2.017090,-78
0.622000,-20.875409,-884.333250,206.032044,-0.224129,-0.160200,-13.040129,-0.163002,-0.163404,-1919,-2.108276,-78
0.624000,-22.633754,-873.577000,223.386214,-0.241754,-0.160200,-13.057754,-0.163222,-0.165540,-2005,-2.202759,-62
0.626000,-24.369717,-861.957250,240.519488,-0.258860,-0.160200,-13.074860,-0.163436,-0.163404,-2083,-2.288452,-63
0.628000,-26.081583,-849.485000,257.414922,-0.275421,-0.160200,-13.091421,-0.163643,-0.163404,-2161,-2.374146,-61
0.630000,-27.767657,-836.172500,274.055810,-0.291415,-0.160200,-13.107415,-0.163843,-0.167676,-2240,-2.460938,-73
0.632000,-29.426273,-822.033500,290.425697,-0.306822,-0.160200,-13.122822,-0.164035,-0.168744,-2318,-2.546631,-83
0.634000,-31.055791,-807.081500,306.508394,-0.321626,-0.160200,-13.137626,-0.164220,-0.164472,-2396,-2.632324,-78
0.636000,-32.654599,-791.331500,322.287999,-0.335815,-0.160200,-13.151815,-0.164398,-0.163404,-2479,-2.723511,-73
0.638000,-34.221117,-774.798750,337.748907,-0.349381,-0.160200,-13.165381,-0.164567,-0.165540,-2554,-2.805908,-78
0.640000,-35.753794,-757.500000,352.875831,-0.362316,-0.160200,-13.178316,-0.164729,-0.163404,-2631,-2.890503,-84
0.642000,-37.251117,-739.452250,367.653811,-0.374618,-0.160200,-13.190618,-0.164883,-0.163404,-2710,-2.977295,-67
0.644000,-38.711603,-720.673000,382.068234,-0.386287,-0.160200,-13.202287,-0.165029,-0.167676,-2788,-3.062988,-62
0.646000,-40.133809,-701.181500,396.104847,-0.397327,-0.160200,-13.213327,-0.165167,-0.165540,-2870,-3.153076,-63
0.648000,-41.516329,-680.996500,409.749770,-0.407743,-0.160200,-13.223743,-0.165297,-0.167676,-2947,-3.237671,-71
0.650000,-42.857795,-660.137750,422.989509,-0.417545,-0.160200,-13.233545,-0.165419,-0.164472,-3034,-3.333252,-77
0.652000,-44.156880,-638.626500,435.810972,-0.426742,-0.160200,-13.242742,-0.165534,-0.163404,-3113,-3.420044,-85
0.654000,-45.412301,-616.484000,448.201482,-0.435348,-0.160200,-13.251348,-0.165642,-0.167676,-3197,-3.512329,-71
0.656000,-46.622816,-593.731750,460.148784,-0.443378,-0.160200,-13.259378,-0.165742,-0.166608,-3285,-3.609009,-80
0.658000,-47.787228,-570.392000,471.641066,-0.450848,-0.160200,-13.266848,-0.165836,-0.164472,-3376,-3.708984,-61
0.660000,-48.904384,-546.488500,482.666963,-0.457777,-0.160200,-13.273777,-0.165922,-0.165540,-3461,-3.802368,-69
0.662000,-49.973182,-522.044750,493.215571,-0.464184,-0.160200,-13.280184,-0.166002,-0.167676,-3542,-3.891357,-68
0.664000,-50.992563,-497.084500,503.276461,-0.470089,-0.160200,-13.286089,-0.166076,-0.169812,-3623,-3.980347,-69
0.666000,-51.961520,-471.632750,512.839683,-0.475512,-0.160200,-13.291512,-0.166144,-0.165540,-3710,-4.075928,-68
0.668000,-52.879094,-445.714750,521.895780,-0.480477,-0.160200,-13.296477,-0.166206,-0.166608,-3795,-4.169312,-63
0.670000,-53.744379,-419.356000,530.435797,-0.485002,-0.160200,-13.301002,-0.166263,-0.165540,-3877,-4.259399,-69
0.672000,-54.556518,-392.582500,538.451290,-0.489112,-0.160200,-13.305112,-0.166314,-0.164472,-3970,-4.361572,-68
0.674000,-55.314709,-365.420750,545.934333,-0.492826,-0.160200,-13.308826,-0.166360,-0.166608,-4054,-4.453857,-67
0.676000,-56.018201,-337.897750,552.877525,-0.496165,-0.160200,-13.312165,-0.166402,-0.166608,-4133,-4.540649,-73
0.678000,-56.666300,-310.040500,559.274000,-0.499149,-0.160200,-13.315149,-0.166439,-0.163404,-4217,-4.632935,-82
0.680000,-57.258363,-281.876750,565.117435,-0.501798,-0.160200,-13.317798,-0.166472,-0.165540,-4298,-4.721924,-83
0.682000,-57.793807,-253.434250,570.402050,-0.504130,-0.160200,-13.320130,-0.166502,-0.164472,-4379,-4.810913,-79
0.684000,-58.272100,-224.741000,575.122619,-0.506161,-0.160200,-13.322161,-0.166527,-0.167676,-4471,-4.911987,-73
0.686000,-58.692771,-195.825750,579.274475,-0.507907,-0.160200,-13.323907,-0.166549,-0.168744,-4559,-5.008667,-73
0.688000,-59.055403,-166.716750,582.853512,-0.509381,-0.160200,-13.325381,-0.166567,-0.164472,-4646,-5.104248,-67
0.690000,-59.359638,-137.443000,585.856191,-0.510596,-0.160200,-13.326596,-0.166582,-0.167676,-4733,-5.199829,-79
0.692000,-59.605175,-108.033250,588.279543,-0.511562,-0.160200,-13.327562,-0.166595,-0.168744,-4819,-5.294312,-66
0.694000,-59.791771,-78.516750,590.121171,-0.512287,-0.160200,-13.328287,-0.166604,-0.165540,-4914,-5.398682,-64
0.696000,-59.919242,-48.922500,591.379254,-0.512778,-0.160200,-13.328778,-0.166610,-0.165540,-5005,-5.498657,-78
0.698000,-59.987461,-19.279750,592.052549,-0.513039,-0.160200,-13.329039,-0.166613,-0.164472,-5089,-5.590942,-72
0.700000,-59.996361,10.382000,592.140388,-0.513073,0.160200,12.302927,0.153787,0.151656,-5167,-5.676636,-14
0.702000,-59.945933,40.033500,591.642687,-0.512880,0.160200,12.303120,0.153789,0.154860,-5157,-5.665649,47
0.704000,-59.836227,69.645250,590.559936,-0.512459,0.160200,12.303541,0.153794,0.151656,-5079,-5.579956,84
0.706000,-59.667352,99.188000,588.893206,-0.511804,0.160200,12.304196,0.153802,0.152724,-4981,-5.472290,85
0.708000,-59.439475,128.633000,586.644146,-0.510911,0.160200,12.305089,0.153814,0.156996,-4863,-5.342651,76
0.710000,-59.152820,157.950750,583.814980,-0.509772,0.160200,12.306228,0.153828,0.153792,-4770,-5.240479,67
0.712000,-58.807672,187.112000,580.408504,-0.508377,0.160200,12.307623,0.153845,0.154860,-4668,-5.128418,63
0.714000,-58.404372,216.088500,576.428088,-0.506714,0.160200,12.309286,0.153866,0.153792,-4584,-5.036133,67
0.716000,-57.943318,244.851250,571.877668,-0.504770,0.160200,12.311230,0.153890,0.155928,-4490,-4.932861,68
0.718000,-57.424967,273.372000,566.761744,-0.502530,0.160200,12.313470,0.153918,0.154860,-4395,-4.828491,65
0.720000,-56.849830,301.622500,561.085374,-0.499978,0.160200,12.316022,0.153950,0.151656,-4317,-4.742798,71
0.722000,-56.218477,329.574500,554.854171,-0.497096,0.160200,12.318904,0.153986,0.153792,-4236,-4.653809,61
0.724000,-55.531532,357.200500,548.074297,-0.493866,0.160200,12.322134,0.154027,0.158064,-4144,-4.552734,67
0.726000,-54.789675,384.473250,540.752457,-0.490266,0.160200,12.325734,0.154072,0.154860,-4056,-4.456055,64
0.728000,-53.993639,411.366250,532.895891,-0.486278,0.160200,12.329722,0.154122,0.151656,-3978,-4.370361,58
0.730000,-53.144210,437.852250,524.512368,-0.481879,0.160200,12.334121,0.154177,0.160200,-3905,-4.290161,70
0.732000,-52.242230,463.905250,515.610177,-0.477049,0.160200,12.338951,0.154237,0.152724,-3829,-4.206665,61
0.734000,-51.288589,489.499500,506.198122,-0.471765,0.160200,12.344235,0.154303,0.155928,-3759,-4.129761,74
0.736000,-50.284232,514.609750,496.285511,-0.466007,0.160200,12.349993,0.154375,0.156996,-3692,-4.056152,70
0.738000,-49.230150,539.211000,485.882144,-0.459753,0.160200,12.356247,0.154453,0.152724,-3625,-3.982544,58
0.740000,-48.127388,563.279000,474.998310,-0.452983,0.160200,12.363017,0.154538,0.159132,-3557,-3.907837,69
0.742000,-46.977034,586.790500,463.644772,-0.445677,0.160200,12.370323,0.154629,0.153792,-3479,-3.822144,57
0.744000,-45.780226,609.721250,451.832755,-0.437817,0.160200,12.378183,0.154727,0.152724,-3397,-3.732056,62
0.746000,-44.538149,632.049000,439.573941,-0.429385,0.160200,12.386615,0.154833,0.150588,-3326,-3.654053,59
0.748000,-43.252030,653.752250,426.880452,-0.420367,0.160200,12.395633,0.154945,0.156996,-3260,-3.581543,69
0.750000,-41.923140,674.808750,413.764839,-0.410748,0.160200,12.405252,0.155066,0.152724,-3193,-3.507935,53
0.752000,-40.552795,695.197750,400.240073,-0.400517,0.160200,12.415483,0.155194,0.155928,-3124,-3.432129,66
0.754000,-39.142349,714.899500,386.319527,-0.389665,0.160200,12.426335,0.155329,0.154860,-3054,-3.355225,74
0.756000,-37.693197,733.894500,372.016967,-0.378185,0.160200,12.437815,0.155473,0.163404,-2984,-3.278320,56
0.758000,-36.206771,752.163500,357.346536,-0.366073,0.160200,12.449927,0.155624,0.156996,-2915,-3.202515,76
0.760000,-34.684543,769.688750,342.322740,-0.353327,0.160200,12.462673,0.155783,0.159132,-2842,-3.122314,59
0.762000,-33.128016,786.453000,326.960436,-0.339951,0.160200,12.476049,0.155951,0.154860,-2768,-3.041016,75
0.764000,-31.538731,802.439500,311.274816,-0.325948,0.160200,12.490052,0.156126,0.156996,-2685,-2.949829,72
0.766000,-29.918258,817.632750,295.281390,-0.311327,0.160200,12.504673,0.156308,0.161268,-2612,-2.869629,65
0.768000,-28.268200,832.017250,278.995973,-0.296099,0.160200,12.519901,0.156499,0.159132,-2539,-2.789429,66
0.770000,-26.590189,845.578750,262.434670,-0.280279,0.160200,12.535721,0.156697,0.155928,-2467,-2.710327,75
0.772000,-24.885885,858.304250,245.613856,-0.263886,0.160200,12.552114,0.156901,0.156996,-2391,-2.626831,59
0.774000,-23.156972,870.181250,228.550165,-0.246941,0.160200,12.569059,0.157113,0.158064,-2315,-2.543335,63
0.776000,-21.405160,881.197750,211.260472,-0.229469,0.160200,12.586531,0.157332,0.154860,-2241,-2.462036,80
0.778000,-19.632181,891.342750,193.761872,-0.211498,0.160200,12.604502,0.157556,0.159132,-2158,-2.370850,58
0.780000,-17.839789,900.606250,176.071670,-0.193059,0.160200,12.622941,0.157787,0.152724,-2067,-2.270874,72
0.782000,-16.029756,908.979500,158.207358,-0.174187,0.160200,12.641813,0.158023,0.159132,-1987,-2.182983,68
0.784000,-14.203871,916.453500,140.186602,-0.154918,0.160200,12.661082,0.158264,0.154860,-1896,-2.083008,69
0.786000,-12.363942,923.021250,122.027222,-0.135292,0.160200,12.680708,0.158509,0.158064,-1804,-1.981934,63
0.788000,-10.511786,928.676750,103.747174,-0.115351,0.160200,12.700649,0.158758,0.161268,-1711,-1.879761,63
0.790000,-8.649235,933.413500,85.364535,-0.095138,0.160200,12.720862,0.159011,0.159132,-1619,-1.778687,73
0.792000,-6.778132,937.227250,66.897484,-0.074700,0.160200,12.741300,0.159266,0.155928,-1538,-1.689697,64
0.794000,-4.900326,940.114500,48.364280,-0.054084,0.160200,12.761916,0.159524,0.161268,-1446,-1.588623,72
0.796000,-3.017674,942.072000,29.783250,-0.033339,0.160200,12.782661,0.159783,0.158064,-1360,-1.494141,78
0.798000,-1.132038,943.097750,11.172770,-0.012513,0.160200,12.803487,0.160044,0.162336,-1270,-1.395264,82
0.800000,0.754717,943.191000,-7.448759,0.008343,0.160200,12.824343,0.160304,0.159132,-1176,-1.291992,68
0.802000,2.640726,942.351500,-26.062922,0.029178,0.160200,12.845178,0.160565,0.162336,-1084,-1.190918,65
0.804000,4.524123,940.580250,-44.651312,0.049944,0.160200,12.865944,0.160824,0.159132,-1001,-1.099731,72
0.806000,6.403047,937.879250,-63.195549,0.070590,0.160200,12.886590,0.161082,0.162336,-916,-1.006348,74
0.808000,8.275640,934.250250,-81.677295,0.091067,0.160200,12.907067,0.161338,0.163404,-820,-0.900879,87
0.810000,10.140048,929.697500,-100.078273,0.111328,0.160200,12.927328,0.161592,0.161268,-727,-0.798706,64
0.812000,11.994430,924.225750,-118.380289,0.131327,0.160200,12.947327,0.161842,0.161268,-649,-0.713013,67
0.814000,13.836951,917.839750,-136.565243,0.151020,0.160200,12.967020,0.162088,0.164472,-569,-0.625122,65
0.816000,15.665789,910.546250,-154.615154,0.170364,0.160200,12.986364,0.162330,0.162336,-489,-0.537231,68
0.818000,17.479136,902.352500,-172.512173,0.189318,0.160200,13.005318,0.162566,0.162336,-392,-0.430664,76
0.820000,19.275199,893.266250,-190.238603,0.207847,0.160200,13.023847,0.162798,0.162336,-309,-0.339478,81
0.822000,21.052201,883.296750,-207.776914,0.225914,0.160200,13.041914,0.163024,0.160200,-219,-0.240601,65
0.824000,22.808386,872.453750,-225.109763,0.243488,0.160200,13.059488,0.163244,0.163404,-139,-0.152710,73
0.826000,24.542016,860.748000,-242.220011,0.260541,0.160200,13.076541,0.163457,0.159132,-41,-0.045044,65
0.828000,26.251378,848.191500,-259.090739,0.277046,0.160200,13.093046,0.163663,0.163404,36,0.039551,69
0.830000,27.934782,834.795750,-275.705263,0.292982,0.160200,13.108982,0.163862,0.164472,112,0.123047,85
0.832000,29.590561,820.574500,-292.047155,0.308329,0.160200,13.124329,0.164054,0.161268,189,0.207642,78
0.834000,31.217080,805.542250,-308.100254,0.323073,0.160200,13.139073,0.164238,0.162336,267,0.293335,75
0.836000,32.812730,789.713000,-323.848686,0.337200,0.160200,13.153200,0.164415,0.165540,345,0.379028,62
0.838000,34.375932,773.103000,-339.276878,0.350703,0.160200,13.166703,0.164584,0.165540,429,0.471313,72
0.840000,35.905142,755.728750,-354.369575,0.363574,0.160200,13.179574,0.164745,0.161268,504,0.553711,62
0.842000,37.398847,737.607000,-369.111851,0.375813,0.160200,13.191813,0.164898,0.163404,581,0.638306,62
0.844000,38.855570,718.755750,-383.489129,0.387419,0.160200,13.203419,0.165043,0.164472,662,0.727295,68
0.846000,40.273870,699.193750,-397.487191,0.398396,0.160200,13.214396,0.165180,0.163404,742,0.815186,57
0.848000,41.652345,678.940500,-411.092196,0.408751,0.160200,13.224751,0.165309,0.164472,830,0.911865,69
0.850000,42.989632,658.015750,-424.290690,0.418491,0.160200,13.234491,0.165431,0.162336,924,1.015137,74
0.852000,44.284408,636.440500,-437.069622,0.427629,0.160200,13.243629,0.165545,0.165540,1012,1.111816,57
0.854000,45.535394,614.235750,-449.416355,0.436177,0.160200,13.252177,0.165652,0.166608,1101,1.209595,80
0.856000,46.741351,591.423500,-461.318679,0.444150,0.160200,13.260150,0.165752,0.163404,1194,1.311768,83
0.858000,47.901088,568.026750,-472.764826,0.451565,0.160200,13.267565,0.165845,0.167676,1285,1.411743,80
0.860000,49.013458,544.068250,-483.743477,0.458441,0.160200,13.274441,0.165931,0.164472,1377,1.512817,78
0.862000,50.077361,519.571500,-494.243776,0.464797,0.160200,13.280797,0.166010,0.160200,1476,1.621582,65
0.864000,51.091744,494.561000,-504.255338,0.470652,0.160200,13.286652,0.166083,0.164472,1576,1.731445,83
0.866000,52.055605,469.061500,-513.768265,0.476029,0.160200,13.292029,0.166150,0.167676,1670,1.834717,65
0.868000,52.967990,443.098250,-522.773149,0.480948,0.160200,13.296948,0.166212,0.167676,1753,1.925903,77
0.870000,53.827998,416.697000,-531.261085,0.485432,0.160200,13.301432,0.166268,0.168744,1837,2.018188,87
0.872000,54.634778,389.883250,-539.223681,0.489501,0.160200,13.305501,0.166319,0.164472,1923,2.112671,61
0.874000,55.387531,362.684250,-546.653063,0.493176,0.160200,13.309176,0.166365,0.165540,2022,2.221436,80
0.876000,56.085515,335.126750,-553.541883,0.496479,0.160200,13.312479,0.166406,0.167676,2119,2.328003,65
0.878000,56.728038,307.237500,-559.883330,0.499429,0.160200,13.315429,0.166443,0.161268,2201,2.418091,72
0.880000,57.314465,279.044500,-565.671134,0.502046,0.160200,13.318046,0.166476,0.165540,2282,2.507080,68
0.882000,57.844216,250.575750,-570.899570,0.504346,0.160200,13.320346,0.166504,0.162336,2366,2.599365,66
0.884000,58.316768,221.859250,-575.563469,0.506348,0.160200,13.322348,0.166529,0.164472,2454,2.696045,67
0.886000,58.731653,192.923000,-579.658219,0.508066,0.160200,13.324066,0.166551,0.165540,2547,2.798218,64
0.888000,59.088460,163.796250,-583.179770,0.509514,0.160200,13.325514,0.166569,0.165540,2645,2.905884,64
0.890000,59.386838,134.507750,-586.124640,0.510704,0.160200,13.326704,0.166584,0.164472,2732,3.001465,79
0.892000,59.626491,105.085750,-588.489918,0.511645,0.160200,13.327645,0.166596,0.165540,2812,3.089355,81
0.894000,59.807181,75.560000,-590.273264,0.512346,0.160200,13.328346,0.166604,0.163404,2893,3.178345,80
0.896000,59.928731,45.960000,-591.472915,0.512814,0.160200,13.328814,0.166610,0.167676,2972,3.265137,82
0.898000,59.991021,16.314000,-592.087684,0.513053,0.160200,13.329053,0.166613,0.167676,3061,3.362915,61
0.900000,59.993987,-13.348000,-592.116964,0.513064,-0.160200,-12.302936,-0.153787,-0.153792,3146,3.456299,10
0.902000,59.937629,-42.996750,-591.560726,0.512848,-0.160200,-12.303152,-0.153789,-0.153792,3132,3.440918,-56
0.904000,59.822000,-72.603250,-590.419519,0.512404,-0.160200,-12.303596,-0.153795,-0.149520,3065,3.367310,-75
0.906000,59.647216,-102.137500,-588.694473,0.511726,-0.160200,-12.304274,-0.153803,-0.156996,2971,3.264038,-93
0.908000,59.413450,-131.570750,-586.387293,0.510809,-0.160200,-12.305191,-0.153815,-0.150588,2876,3.159668,-91
0.910000,59.120933,-160.874250,-583.500260,0.509644,-0.160200,-12.306356,-0.153829,-0.152724,2779,3.053101,-91
0.912000,58.769953,-190.018750,-580.036229,0.508223,-0.160200,-12.307777,-0.153847,-0.152724,2690,2.955322,-64
0.914000,58.360858,-218.975000,-575.998627,0.506533,-0.160200,-12.309467,-0.153868,-0.150588,2597,2.853149,-80
0.916000,57.894053,-247.714750,-571.391445,0.504560,-0.160200,-12.311440,-0.153893,-0.154860,2517,2.765259,-81
